year,files,description,city_name,file_urls
2012,"[{'path': 'full/693d853b0dd259fe38c7673951b9e869b2b4630a.csv', 'checksum': 'c06aefac631a514e9fa1ca4595d2efe7', 'url': 'https://transcal.s3.amazonaws.com/public/export/kingsburg-2012.csv'}]",Download Kingsburg payroll data for 2012,Kingsburg,https://transcal.s3.amazonaws.com/public/export/kingsburg-2012.csv
2012,"[{'path': 'full/983e3cc2233f3986368fcc1348e895190dbac8dc.csv', 'checksum': '2be67eb112f9600a763ea65973472529', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2012.csv'}]",Download La Canada Flintridge payroll data for 2012,La Canada Flintridge,https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2012.csv
2011,"[{'path': 'full/607d15642c139ea8534cc022a35d0985df446ecb.csv', 'checksum': '6595c61cfa4ab8a01d9cd4d179d4a627', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2011.csv'}]",Download La Canada Flintridge payroll data for 2011,La Canada Flintridge,https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2011.csv
2013,"[{'path': 'full/c22f63b4e32ca9b18e6802de996c030b19505a9b.csv', 'checksum': '77f35986d255f184f16df86ca44b7b19', 'url': 'https://transcal.s3.amazonaws.com/public/export/kingsburg-2013.csv'}]",Download Kingsburg payroll data for 2013,Kingsburg,https://transcal.s3.amazonaws.com/public/export/kingsburg-2013.csv
2016,"[{'path': 'full/67d77820c0f9d190e13ded8871176521c4d7f2e9.csv', 'checksum': '6bb5b8bcf2952e6313d6309591edc9bf', 'url': 'https://transcal.s3.amazonaws.com/public/export/kingsburg-2016.csv'}]",Download Kingsburg payroll data for 2016,Kingsburg,https://transcal.s3.amazonaws.com/public/export/kingsburg-2016.csv
2011,"[{'path': 'full/34ca284e432af1ced6da988b1d76ea426aecd71f.csv', 'checksum': 'a3d1586795c9daef476c5edc5ce99862', 'url': 'https://transcal.s3.amazonaws.com/public/export/kingsburg-2011.csv'}]",Download Kingsburg payroll data for 2011,Kingsburg,https://transcal.s3.amazonaws.com/public/export/kingsburg-2011.csv
2016,"[{'path': 'full/a9f25e93a2bdc54776c7eabc64e4246888ba16c7.csv', 'checksum': '25f1dd7a725d31b69766ec79b5faa030', 'url': 'https://transcal.s3.amazonaws.com/public/export/king-city-2016.csv'}]",Download King City payroll data for 2016,King City,https://transcal.s3.amazonaws.com/public/export/king-city-2016.csv
2014,"[{'path': 'full/bac418a869ec9e38cbb8296463439c2238dce980.csv', 'checksum': '0da411e2f2c14b0949760dccfc898f25', 'url': 'https://transcal.s3.amazonaws.com/public/export/king-city-2014.csv'}]",Download King City payroll data for 2014,King City,https://transcal.s3.amazonaws.com/public/export/king-city-2014.csv
2012,"[{'path': 'full/af5e4c8805fdfcef2f1361082c7fd52bf3528b22.csv', 'checksum': '93e96f311ff3d8435333104fffdc9643', 'url': 'https://transcal.s3.amazonaws.com/public/export/king-city-2012.csv'}]",Download King City payroll data for 2012,King City,https://transcal.s3.amazonaws.com/public/export/king-city-2012.csv
2015,"[{'path': 'full/5a081b1c046b213fd6b735bb681f5b0a7c2c467c.csv', 'checksum': '74b54713b5651e4b220b33f79bbd20e7', 'url': 'https://transcal.s3.amazonaws.com/public/export/king-city-2015.csv'}]",Download King City payroll data for 2015,King City,https://transcal.s3.amazonaws.com/public/export/king-city-2015.csv
2013,"[{'path': 'full/557e04db6d7e20fd2e1fbd993bb76e79062b6be3.csv', 'checksum': '54575685c8bfe973c2c2da618d587329', 'url': 'https://transcal.s3.amazonaws.com/public/export/king-city-2013.csv'}]",Download King City payroll data for 2013,King City,https://transcal.s3.amazonaws.com/public/export/king-city-2013.csv
2011,"[{'path': 'full/107b38b2b65d8ed44743c468eb3336c0f606dfad.csv', 'checksum': 'c525078bcbb14c1ecebd2a2c38ab1e77', 'url': 'https://transcal.s3.amazonaws.com/public/export/king-city-2011.csv'}]",Download King City payroll data for 2011,King City,https://transcal.s3.amazonaws.com/public/export/king-city-2011.csv
2016,"[{'path': 'full/af9296fc3061e656187d7c04a6399f51e877477b.csv', 'checksum': 'a8dde0f1330d0e811c49cd2d29f202f7', 'url': 'https://transcal.s3.amazonaws.com/public/export/kerman-2016.csv'}]",Download Kerman payroll data for 2016,Kerman,https://transcal.s3.amazonaws.com/public/export/kerman-2016.csv
2013,"[{'path': 'full/6f9bdaa57183b4f39b3a8417c27a694bb5f8663a.csv', 'checksum': 'e6ee2ed519b9c602792d8018138cd8bd', 'url': 'https://transcal.s3.amazonaws.com/public/export/kerman-2013.csv'}]",Download Kerman payroll data for 2013,Kerman,https://transcal.s3.amazonaws.com/public/export/kerman-2013.csv
2012,"[{'path': 'full/380536781a3a2e92f554870702ec36740f443830.csv', 'checksum': '065ad48bf961f9fafcaa7d0983ada938', 'url': 'https://transcal.s3.amazonaws.com/public/export/kerman-2012.csv'}]",Download Kerman payroll data for 2012,Kerman,https://transcal.s3.amazonaws.com/public/export/kerman-2012.csv
2015,"[{'path': 'full/83f41373ac89208cee697b26f43038e4a9488f60.csv', 'checksum': 'e75d93a7d236656c9976108931a834d9', 'url': 'https://transcal.s3.amazonaws.com/public/export/kerman-2015.csv'}]",Download Kerman payroll data for 2015,Kerman,https://transcal.s3.amazonaws.com/public/export/kerman-2015.csv
2014,"[{'path': 'full/4391a310e69dfbb93b59412c54763634ec04deed.csv', 'checksum': '0296977514fb52a874d4fc7b677bcf5f', 'url': 'https://transcal.s3.amazonaws.com/public/export/kerman-2014.csv'}]",Download Kerman payroll data for 2014,Kerman,https://transcal.s3.amazonaws.com/public/export/kerman-2014.csv
2016,"[{'path': 'full/f83657da913d710e39481e8d05c6abceda6de76e.csv', 'checksum': '60f33041bc3ba4809ec434272776ff9b', 'url': 'https://transcal.s3.amazonaws.com/public/export/jackson-2016.csv'}]",Download Jackson payroll data for 2016,Jackson,https://transcal.s3.amazonaws.com/public/export/jackson-2016.csv
2015,"[{'path': 'full/b4e75c69b87785d3241eaaa9d89e58812e664696.csv', 'checksum': 'b1df1dad885de028285a485dd95db3ce', 'url': 'https://transcal.s3.amazonaws.com/public/export/jackson-2015.csv'}]",Download Jackson payroll data for 2015,Jackson,https://transcal.s3.amazonaws.com/public/export/jackson-2015.csv
2011,"[{'path': 'full/6b01e708af8dbaffd4f4c68babdcb36dcfb16b50.csv', 'checksum': '03b799c937f35760b09b048a150116c4', 'url': 'https://transcal.s3.amazonaws.com/public/export/kerman-2011.csv'}]",Download Kerman payroll data for 2011,Kerman,https://transcal.s3.amazonaws.com/public/export/kerman-2011.csv
2016,"[{'path': 'full/56ff44391c77078a24460d7da55ad8259c183f2a.csv', 'checksum': '9bc7c2cc32c77a4a9a3dcaccf29c570e', 'url': 'https://transcal.s3.amazonaws.com/public/export/jurupa-valley-2016.csv'}]",Download Jurupa Valley payroll data for 2016,Jurupa Valley,https://transcal.s3.amazonaws.com/public/export/jurupa-valley-2016.csv
2013,"[{'path': 'full/4d1c98c82d72a2fecdb3350233139d9c7ae540d9.csv', 'checksum': 'e11bc089f55bb2c3fc1353d5e3fe9f31', 'url': 'https://transcal.s3.amazonaws.com/public/export/jurupa-valley-2013.csv'}]",Download Jurupa Valley payroll data for 2013,Jurupa Valley,https://transcal.s3.amazonaws.com/public/export/jurupa-valley-2013.csv
2012,"[{'path': 'full/35796b403fb8559a20fd6c704a86ee90648a71c2.csv', 'checksum': '38d3d2888c450ae73ff45b208d2580c6', 'url': 'https://transcal.s3.amazonaws.com/public/export/jurupa-valley-2012.csv'}]",Download Jurupa Valley payroll data for 2012,Jurupa Valley,https://transcal.s3.amazonaws.com/public/export/jurupa-valley-2012.csv
2011,"[{'path': 'full/aee316c9015f32efae1b23bbb60e8720b8e72419.csv', 'checksum': '6c1b2c1ab2830cdb3dec4b0ad2521811', 'url': 'https://transcal.s3.amazonaws.com/public/export/jurupa-valley-2011.csv'}]",Download Jurupa Valley payroll data for 2011,Jurupa Valley,https://transcal.s3.amazonaws.com/public/export/jurupa-valley-2011.csv
2012,"[{'path': 'full/ba5c42f98328645da2848a6e74106c96f329e57f.csv', 'checksum': 'e9eb2b617dd6d4b566fb7f3203e9580f', 'url': 'https://transcal.s3.amazonaws.com/public/export/irwindale-2012.csv'}]",Download Irwindale payroll data for 2012,Irwindale,https://transcal.s3.amazonaws.com/public/export/irwindale-2012.csv
2011,"[{'path': 'full/ac6cda5dab43ac91e9a6505ca65028a6083b2ddd.csv', 'checksum': '9ebfd2795210442c8d09ec2ab2326887', 'url': 'https://transcal.s3.amazonaws.com/public/export/irwindale-2011.csv'}]",Download Irwindale payroll data for 2011,Irwindale,https://transcal.s3.amazonaws.com/public/export/irwindale-2011.csv
2016,"[{'path': 'full/5fd6b0ad5441ee15369c44fa10d08ab4f537bd3f.csv', 'checksum': '20692ea6a8d108198a3b9c5bdb8846d1', 'url': 'https://transcal.s3.amazonaws.com/public/export/irwindale-2016.csv'}]",Download Irwindale payroll data for 2016,Irwindale,https://transcal.s3.amazonaws.com/public/export/irwindale-2016.csv
2013,"[{'path': 'full/82ee2c798c9d3d4bfe73df926c8e9515ef0820be.csv', 'checksum': 'ec06740a53f027013ddd5c2529fa189d', 'url': 'https://transcal.s3.amazonaws.com/public/export/irwindale-2013.csv'}]",Download Irwindale payroll data for 2013,Irwindale,https://transcal.s3.amazonaws.com/public/export/irwindale-2013.csv
2014,"[{'path': 'full/94c9e2a8302aa6ccea8e6f337b932dc6003e49b6.csv', 'checksum': 'd8c9ce7da08b4ba97be2140fcefb48e2', 'url': 'https://transcal.s3.amazonaws.com/public/export/irwindale-2014.csv'}]",Download Irwindale payroll data for 2014,Irwindale,https://transcal.s3.amazonaws.com/public/export/irwindale-2014.csv
2013,"[{'path': 'full/364cebddf38a020d28f741bdb854b47ebf15dae9.csv', 'checksum': '2cd577dee0373acddd03fb73ce2c1ae7', 'url': 'https://transcal.s3.amazonaws.com/public/export/los-angeles-2013.csv'}]",Download Los Angeles payroll data for 2013,Los Angeles,https://transcal.s3.amazonaws.com/public/export/los-angeles-2013.csv
2015,"[{'path': 'full/a4d3fe1ae45f97c2d64cbf0aed064e7dfc9a108a.csv', 'checksum': '71527419ae966ba178f60cd8005bd40b', 'url': 'https://transcal.s3.amazonaws.com/public/export/los-angeles-2015.csv'}]",Download Los Angeles payroll data for 2015,Los Angeles,https://transcal.s3.amazonaws.com/public/export/los-angeles-2015.csv
2016,"[{'path': 'full/8f4c9167dd4a1621d67cc3df9e423c4f2073c632.csv', 'checksum': 'dba323da43cdc16674c461307c9a8715', 'url': 'https://transcal.s3.amazonaws.com/public/export/irvine-2016.csv'}]",Download Irvine payroll data for 2016,Irvine,https://transcal.s3.amazonaws.com/public/export/irvine-2016.csv
2011,"[{'path': 'full/08694992a90d328d93444a1e1fe949b718469e9a.csv', 'checksum': 'c0f10ce7c1ef8868a0bbee3bd78136d1', 'url': 'https://transcal.s3.amazonaws.com/public/export/irvine-2011.csv'}]",Download Irvine payroll data for 2011,Irvine,https://transcal.s3.amazonaws.com/public/export/irvine-2011.csv
2012,"[{'path': 'full/6f5a1d8e8fda6d67a173ec296ebd8dec1c828118.csv', 'checksum': '9ada1c9a9749d03414647e5a310ac6fc', 'url': 'https://transcal.s3.amazonaws.com/public/export/ione-2012.csv'}]",Download Ione payroll data for 2012,Ione,https://transcal.s3.amazonaws.com/public/export/ione-2012.csv
2016,"[{'path': 'full/0c09e69fbc0c653fe7813b705d45257700d2f11a.csv', 'checksum': '76061e595f5238fd55652a1f69101bf9', 'url': 'https://transcal.s3.amazonaws.com/public/export/ione-2016.csv'}]",Download Ione payroll data for 2016,Ione,https://transcal.s3.amazonaws.com/public/export/ione-2016.csv
2015,"[{'path': 'full/74d48c9e2d34afb8c9f3b7e4e00e1e0d1d01f0c6.csv', 'checksum': '536ddfa7599309b5bc2b6a9d58736741', 'url': 'https://transcal.s3.amazonaws.com/public/export/irvine-2015.csv'}]",Download Irvine payroll data for 2015,Irvine,https://transcal.s3.amazonaws.com/public/export/irvine-2015.csv
2014,"[{'path': 'full/da4e03fbe6bd7a4381b00b212d25d406cf7ce6fd.csv', 'checksum': 'fc719dc180d5657a2a5e7a4e111835b7', 'url': 'https://transcal.s3.amazonaws.com/public/export/irvine-2014.csv'}]",Download Irvine payroll data for 2014,Irvine,https://transcal.s3.amazonaws.com/public/export/irvine-2014.csv
2015,"[{'path': 'full/ae5f934f51f4dffc9783d3015de6e4886eb3a732.csv', 'checksum': '075aca52939b88af6141995d8bedd971', 'url': 'https://transcal.s3.amazonaws.com/public/export/inglewood-2015.csv'}]",Download Inglewood payroll data for 2015,Inglewood,https://transcal.s3.amazonaws.com/public/export/inglewood-2015.csv
2016,"[{'path': 'full/f367912ee3043dbc390684a17e3182c6611082d4.csv', 'checksum': '75d47aeb5ec17b14f6326b97d4006616', 'url': 'https://transcal.s3.amazonaws.com/public/export/inglewood-2016.csv'}]",Download Inglewood payroll data for 2016,Inglewood,https://transcal.s3.amazonaws.com/public/export/inglewood-2016.csv
2012,"[{'path': 'full/6e7415d072452a0f57945a4d71c6d60f5321581b.csv', 'checksum': 'e944b196b9a17152f29c16b52b09c081', 'url': 'https://transcal.s3.amazonaws.com/public/export/irvine-2012.csv'}]",Download Irvine payroll data for 2012,Irvine,https://transcal.s3.amazonaws.com/public/export/irvine-2012.csv
2016,"[{'path': 'full/7e87fa665712d050f17ce8442deed150cf07cd8d.csv', 'checksum': '0ab341b2a68a1515cc0c8f04c1a35892', 'url': 'https://transcal.s3.amazonaws.com/public/export/indio-2016.csv'}]",Download Indio payroll data for 2016,Indio,https://transcal.s3.amazonaws.com/public/export/indio-2016.csv
2014,"[{'path': 'full/09f03b0e794ef68dc8603fae08d4df6adb7f0521.csv', 'checksum': 'cc73c38e405a74236c2965be219e936f', 'url': 'https://transcal.s3.amazonaws.com/public/export/indio-2014.csv'}]",Download Indio payroll data for 2014,Indio,https://transcal.s3.amazonaws.com/public/export/indio-2014.csv
2013,"[{'path': 'full/c698d1177ea3d0759487a3b3645e638edd1857a5.csv', 'checksum': '47cf0f0e1f43f126860db88233e55dae', 'url': 'https://transcal.s3.amazonaws.com/public/export/indio-2013.csv'}]",Download Indio payroll data for 2013,Indio,https://transcal.s3.amazonaws.com/public/export/indio-2013.csv
2016,"[{'path': 'full/e8e2b76d1be53b6106f54cba634df379ad6f4c54.csv', 'checksum': '1a0cd54f4e946f922741cca82c8d10c5', 'url': 'https://transcal.s3.amazonaws.com/public/export/imperial-beach-2016.csv'}]",Download Imperial Beach payroll data for 2016,Imperial Beach,https://transcal.s3.amazonaws.com/public/export/imperial-beach-2016.csv
2012,"[{'path': 'full/7759dd578595fc7d7503880723f9b0b69b29f411.csv', 'checksum': '9ae91932f94e827a4224f9e66b7c8834', 'url': 'https://transcal.s3.amazonaws.com/public/export/indio-2012.csv'}]",Download Indio payroll data for 2012,Indio,https://transcal.s3.amazonaws.com/public/export/indio-2012.csv
2014,"[{'path': 'full/b3a27555cf7fc3fe94ba6f9aee53970fecaf305c.csv', 'checksum': '8b6b95380da481381e15ebcefdc92475', 'url': 'https://transcal.s3.amazonaws.com/public/export/inglewood-2014.csv'}]",Download Inglewood payroll data for 2014,Inglewood,https://transcal.s3.amazonaws.com/public/export/inglewood-2014.csv
2015,"[{'path': 'full/bc0cbdb6f42d2571ce2ea6543cda7c64f7af41f1.csv', 'checksum': 'e5fdcc107bb9a70753df31b820f6d056', 'url': 'https://transcal.s3.amazonaws.com/public/export/imperial-beach-2015.csv'}]",Download Imperial Beach payroll data for 2015,Imperial Beach,https://transcal.s3.amazonaws.com/public/export/imperial-beach-2015.csv
2014,"[{'path': 'full/a882355c9a165473e53306c5e4d1573dd836cbf1.csv', 'checksum': '6da3751677cf6f9236e11d8983363843', 'url': 'https://transcal.s3.amazonaws.com/public/export/imperial-beach-2014.csv'}]",Download Imperial Beach payroll data for 2014,Imperial Beach,https://transcal.s3.amazonaws.com/public/export/imperial-beach-2014.csv
2015,"[{'path': 'full/9f4c676b5ba03e7fbac423361350b661b66ff285.csv', 'checksum': '7afa437765526a83f2c97f92ea740435', 'url': 'https://transcal.s3.amazonaws.com/public/export/indio-2015.csv'}]",Download Indio payroll data for 2015,Indio,https://transcal.s3.amazonaws.com/public/export/indio-2015.csv
2013,"[{'path': 'full/c6e9a2dae6815da4c7c45b7aa4d5c7d1321a0c9e.csv', 'checksum': '83ed9bf257dd783af55d5971bf41218b', 'url': 'https://transcal.s3.amazonaws.com/public/export/irvine-2013.csv'}]",Download Irvine payroll data for 2013,Irvine,https://transcal.s3.amazonaws.com/public/export/irvine-2013.csv
2016,"[{'path': 'full/7acda8ccf87c763592ba648150f21451cdce8c5c.csv', 'checksum': 'c2c441a60d7380c4414ecf64f823727e', 'url': 'https://transcal.s3.amazonaws.com/public/export/indian-wells-2016.csv'}]",Download Indian Wells payroll data for 2016,Indian Wells,https://transcal.s3.amazonaws.com/public/export/indian-wells-2016.csv
2013,"[{'path': 'full/be30791b09803c903b93213a30af87bb4e236fb9.csv', 'checksum': 'd4a2c9f82ba8e646a1971d5fbe200c7b', 'url': 'https://transcal.s3.amazonaws.com/public/export/indian-wells-2013.csv'}]",Download Indian Wells payroll data for 2013,Indian Wells,https://transcal.s3.amazonaws.com/public/export/indian-wells-2013.csv
2015,"[{'path': 'full/9fb34ac5acaef6441a5721dd74d2be20025f44a5.csv', 'checksum': '56ded6140a2eaf5244bb16a3bb399e76', 'url': 'https://transcal.s3.amazonaws.com/public/export/indian-wells-2015.csv'}]",Download Indian Wells payroll data for 2015,Indian Wells,https://transcal.s3.amazonaws.com/public/export/indian-wells-2015.csv
2013,"[{'path': 'full/8827627f609952c806ba1dc710734aaec13b6f7b.csv', 'checksum': '2982eedc6680de8030c3dce88c18e371', 'url': 'https://transcal.s3.amazonaws.com/public/export/imperial-beach-2013.csv'}]",Download Imperial Beach payroll data for 2013,Imperial Beach,https://transcal.s3.amazonaws.com/public/export/imperial-beach-2013.csv
2012,"[{'path': 'full/382f294be23f2fafd4bdeb2b190d6ce4923c74b5.csv', 'checksum': '94630c9f91577074bf7f5079defcfe98', 'url': 'https://transcal.s3.amazonaws.com/public/export/indian-wells-2012.csv'}]",Download Indian Wells payroll data for 2012,Indian Wells,https://transcal.s3.amazonaws.com/public/export/indian-wells-2012.csv
2012,"[{'path': 'full/b6c70f7ee1c30797a0b1fc968d9c87202012f281.csv', 'checksum': 'e28b7804dc6f5aa875715e5443aed8da', 'url': 'https://transcal.s3.amazonaws.com/public/export/imperial-beach-2012.csv'}]",Download Imperial Beach payroll data for 2012,Imperial Beach,https://transcal.s3.amazonaws.com/public/export/imperial-beach-2012.csv
2014,"[{'path': 'full/65acaf70ad5fa7e9f61dc2d01b2b7f5f39b14a7b.csv', 'checksum': '916f45dbb3b9efc6a044610263c990bc', 'url': 'https://transcal.s3.amazonaws.com/public/export/indian-wells-2014.csv'}]",Download Indian Wells payroll data for 2014,Indian Wells,https://transcal.s3.amazonaws.com/public/export/indian-wells-2014.csv
2011,"[{'path': 'full/21c35a38a52017e214421cb4811f874fddeef28e.csv', 'checksum': 'f2f4b5e24ab11a7547b8fae277fdb154', 'url': 'https://transcal.s3.amazonaws.com/public/export/indian-wells-2011.csv'}]",Download Indian Wells payroll data for 2011,Indian Wells,https://transcal.s3.amazonaws.com/public/export/indian-wells-2011.csv
2016,"[{'path': 'full/f4f1434566addf4173cff52743b85d03aadb183c.csv', 'checksum': '4db500fa727d4cc3f54fa66c192c0c6c', 'url': 'https://transcal.s3.amazonaws.com/public/export/imperial-2016.csv'}]",Download Imperial payroll data for 2016,Imperial,https://transcal.s3.amazonaws.com/public/export/imperial-2016.csv
2011,"[{'path': 'full/179017430a1a8de7262db499e5fd577bc87558c6.csv', 'checksum': '6e0a167550d753cc9bd3be053276fdf5', 'url': 'https://transcal.s3.amazonaws.com/public/export/imperial-beach-2011.csv'}]",Download Imperial Beach payroll data for 2011,Imperial Beach,https://transcal.s3.amazonaws.com/public/export/imperial-beach-2011.csv
2013,"[{'path': 'full/6867c9fe9be6c7bba137e6a58f9fe81cc8b4db23.csv', 'checksum': '2dc91ad2401bd697fa42f5f8a317e597', 'url': 'https://transcal.s3.amazonaws.com/public/export/inglewood-2013.csv'}]",Download Inglewood payroll data for 2013,Inglewood,https://transcal.s3.amazonaws.com/public/export/inglewood-2013.csv
